hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz
510766AR6,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,533021
510766AR6,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,525011
510766BR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,117528,538250,0
510766BR1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,536211,516162,0
510766BR1,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,518163
510766BR1,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510766CR5,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,499172,510031,0
510766CR5,2,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,549230
510766CR5,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549170
510766CR5,4,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$2000-$2499,4,1,1,1,510766,533022,0
510766DR2,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510766DR2,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,758089,542190,0
510766DR2,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,538310
510766DR2,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,533021
510766EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,569505,544040,0
510766EO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,409633,515090,0
510766EO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510772AR5,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,38983,514172,0
510772AR5,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510772AR5,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,533022
510772AR5,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510772BR3,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2500-$2999,5,0,0,1,508927,533140,0
510772BR3,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510772BR3,3,Full time student,4,4-9 yrs old,1,International school,7,Female,1,No Income,12,0,0,0,0,0,525090
510772BR3,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510772CO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,519528,533090,0
510772CO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,519528,533090,0
510772CO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510772CO,4,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510772DR4,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$7000-$7999,10,0,1,1,348471,515031,0
510772DR4,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510772DR4,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549180
510772DR4,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549170
510772DR4,5,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,502430
510772ER7,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,530201,516021,0
510772ER7,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,1,1,1,510772,533022,0
510772ER7,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,0
510772ER7,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
510775CR7,1,Self-employed,3,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,229495,528040,0
510775CR7,2,Self-employed,3,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,229495,528040,0
510775CR7,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,533030
510775CR7,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,533030
510775CR7,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
510778AR7,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,1,1,68809,514040,0
510778AR7,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510778AR7,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,169608,506030,0
510780AR2,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,199555,519010,0
510780AR2,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
510780AR2,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,0
510780AR2,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,0
510780AR2,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
510780AR2,6,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
510780BR3,1,Self-employed,3,65-69 yrs old,13,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,428802,525060,0
510780BR3,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510780BR3,3,Unemployed,7,30-34 yrs old,6,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
510780CR4,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
510780CR4,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510780CR4,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,555030
510780ER5,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,1,0,0,0,0
510780ER5,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510780ER5,3,Self-employed,3,65-69 yrs old,13,not a full time student,11,Male,0,$3000-$3999,6,1,1,1,510780,533022,0
510782AR4,1,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510782AR4,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,0,1,237994,546050,0
510782AR4,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,533040
510782AR4,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,533040
510782AR4,5,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,533021
510782BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,486048,549410,0
510782BO,2,Employed Part-time,2,45-49 yrs old,9,not a full time student,11,Female,1,$4000-$4999,7,0,0,1,188979,540030,0
510782BO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,502192
510782BO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,533040
510782CR5,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
510782CR5,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,88540,514060,0
510782CR5,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,415940,502052,0
510782CR5,4,Unemployed,7,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
510782DR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$8000 and above,11,0,1,1,169073,506010,0
510782DR1,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,819642,510051,0
510782EO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,238861,531040,0
510782EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,0,1,88539,514060,0
510782EO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,533021
518271AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,819661,510051,0
518271AO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
518271AO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,533260
518271AO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,543100
518271AO,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
518301AO,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
518301AO,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,0,0,0,0,0
518301AO,3,Retired,6,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
518301AO,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,516182
518301AO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,549112
518311AO,1,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
518311AO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
518311AO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
518311AO,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,508090
518311AO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533272
518311AO,6, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
518337AR7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,48624,514010,0
518337AR7,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
518337AR7,3,Full time student,4,15-19 yrs old,3,University,6,Female,1,No Income,12,0,0,0,0,0,540020
518337AR7,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,516010
518337AR7,5,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
519459AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,228208,531060,0
519459BO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,159834,506260,0
519459BO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,138632,538340,0
519459CO,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,1,0,1,519459,533060,0
519459CO,2,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Female,1,Refused,14,0,0,1,189556,514131,0
519459CO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,0,1,68804,514030,0
519460AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,819642,510051,0
519460AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,486035,549410,0
519460AO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,549210
519460AO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519460AO,5,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
519460AO,6,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519460AO,7,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
519460AR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,507657,533160,0
519460AR1,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519460AR1,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,533022
519460AR1,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,557070
519460AR2,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,757752,522020,0
519460AR2,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,608609,513090,0
519460AR2,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,533070
519460AR2,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,533190
519460AR2,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519460BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,48624,514010,0
519460BO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,1,1,38983,514172,0
519460BO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519460BO,4,Domestic worker,10,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
519460CO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,179019,539050,0
519460CO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
519460CO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533180
519460CO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533210
519460CO,5,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,502420
519460CO,6,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,533040
519460DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,819642,510051,0
519460DO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
519460DO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,533210
519460DO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,533060
519460EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,499613,510012,0
519460EO,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
519460EO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,525070
519460EO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533060
519492AR5,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,239732,531020,0
519492AR5,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
519492AR5,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,502280
519492AR5,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,549250
519492BO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,1,718837,520040,0
519492BO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519492BO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,1,1,48424,514020,0
519492BO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,39393,514173,0
519492CO,1,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519492CO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,508730,533150,0
519492CO,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,533060
519492DO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,539906,534012,0
519492DO,2,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519492DO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519492DO,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
519492EO,1,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519492EO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$6000-$6999,9,0,0,1,68912,514040,0
519492EO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$5000-$5999,8,0,0,1,486048,549410,0
519492EO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,502430
519492EO,5,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,549220
519492EO,6, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519492ER1,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519492ER1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,469267,502120,0
519492ER1,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
519492ER1,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,533260
519495AR7,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,1,99447,506070,0
519495AR7,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,Refused,14,1,1,1,519495,533180,0
519930AO,1,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519930AO,2,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
519930AO,3,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,208787,540060,0
519930AO,4,Self-employed,3,40-44 yrs old,8,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,208787,540060,0
519930AO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533040
519930AO,6,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533040
519930AO,7,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
519930BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,38983,514172,0
519930BO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519930BO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549170
519930BO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,533272
519930CO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,637421,553222,0
519930CO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519930CO,3,Full time student,4,10-14 yrs old,2,Special education school,9,Male,0,No Income,12,0,0,0,0,0,533022
519930CO,4,Full time student,4,10-14 yrs old,2,Special education school,9,Male,0,No Income,12,0,0,0,0,0,533022
519930DO,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519930DO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$5000-$5999,8,0,0,1,188979,540030,0
519930DO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,516250
519930DO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,515042
519930EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$8000 and above,11,0,1,0,0,0,0
519935AO,1,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519935AO,2,Employed Part-time,2,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,48542,514010,0
519935AO,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,669645,505012,0
519935AO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,505080
519935AO,5,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,533272
519935AO,6, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519959AR7,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,819829,510042,0
519959AR7,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,88702,506041,0
519959AR7,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,516182
519959AR7,4,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519959AR7,5,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
519959AR8,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,119962,538260,0
519959AR8,2,Self-employed,3,30-34 yrs old,6,not a full time student,11,Female,1,$2000-$2499,4,1,1,1,519959,533110,0
519959AR8,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519959BR6,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,738343,556070,0
519959BR6,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$4000-$4999,7,0,0,1,238869,531040,0
519959BR6,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519959BR6,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,533060
519959BR7,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,1,1,59647,546020,0
519959BR7,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,608606,513090,0
519959BR7,3,Full time student,4,25-29 yrs old,5,University,6,Male,0,No Income,12,0,1,0,0,0,540020
519959BR7,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519959BR7,5, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519959CR6,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$5000-$5999,8,0,0,1,486048,549410,0
519959CR7,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,1,539214,516220,0
519959CR7,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,486852,549072,0
519959CR7,3,Self-employed,3,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,539214,516220,0
519959CR7,4,Self-employed,3,20-24 yrs old,4,not a full time student,11,Male,0,Refused,14,0,1,1,539214,516220,0
519959CR7,5,Full time student,4,15-19 yrs old,3,Private school,8,Male,0,No Income,12,0,0,0,0,0,505130
519959DR6,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,486852,549072,0
519959DR6,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
519959DR6,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,509010
519959DR6,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,533272
519959DR6,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
519959DR7,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,408618,515152,0
519959DR7,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,499612,510012,0
519959DR7,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,117512,538190,0
519959DR7,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
519959ER6,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,628398,535130,0
519959ER6,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
519959ER6,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,502430
519959ER6,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,502430
519959ER6,5,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,502430
519959ER6,6,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
519959ER6,7,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519959ER7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,486048,549410,0
519959ER7,2,Homemaker,5,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
519959ER7,3,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
519959ER7,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,533210
519959ER7,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
