hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz
570261CR2,2,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503011
570261CR2,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,552130
570261CR2,4,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,577219,503091,0
570261CR2,5,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,501170
570261CR2,6,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,503043
570261DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,48624,514010,0
570261DO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,469000,502090,0
570261DO,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,552121
570261DO,4,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570261EO,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
570261EO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,169078,506030,0
570261EO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,118502,538260,0
570261EO,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,48624,514010,0
570263AO,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570263AO,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,1,1,1,570263,503011,0
570263AO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,501120
570263AO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,503042
570263BO,1,Employed Part-time,2,40-44 yrs old,8,not a full time student,11,Female,1,$1-$1000,1,0,0,1,258748,550070,0
570263BO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,349558,515031,0
570263BO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,501120
570263CR1,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,577218,503091,0
570263ER1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,48942,514010,0
570263ER1,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570263ER1,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,503012
570263ER1,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,503012
570267AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,638357,518100,0
570267AO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,1,238862,531040,0
570267AO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,0
570267AO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503011
570267AO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503042
570267BR1,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,388399,515020,0
570267BR1,2,Employed Part-time,2,45-49 yrs old,9,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,308433,530060,0
570267BR1,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,501170
570267BR1,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503011
570267CO,1,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570267CO,2,Unemployed,7,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570267CO,3,Domestic worker,10,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570267DR2,1,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570267DR2,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,228231,528030,0
570267DR2,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570267ER1,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570267ER1,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1-$1000,1,0,0,1,207704,540070,0
570267ER1,3,Unemployed,7,25-29 yrs old,5,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570267ER1,4,Homemaker,5,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570267ER1,5,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,552070
570271AO,1,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570271AO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,509015,533150,0
570271BO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,98867,506170,0
570271BO,2,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503042
570271BO,3,Self-employed,3,45-49 yrs old,9,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,218842,540082,0
570271BO,4,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,218842,540082,0
570271CR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,199597,519020,0
570271CR1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$8000 and above,11,0,1,1,68807,514030,0
570271CR1,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503012
570271DO,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,310460,552020,0
570271DO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,39192,514171,0
570271DO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,530102
570271DO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,552012
570271DO,5,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570271EO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570271EO,2,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570285AR2,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570285AR2,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570285AR2,3,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,538181
570285AR2,4,Full time student,4,20-24 yrs old,4,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,0
570285AR2,5,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,538310
570285BO,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
570285BO,2,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,503050
570285BO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,552172
570285BO,4,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,1,1,1,570285,503011,0
570285CO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$8000 and above,11,0,1,1,49513,546012,0
570285CO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,48624,514010,0
570285CO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,503120
570285CO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,0
570285DR2,1,Full time student,4,20-24 yrs old,4,Private school,8,Male,0,No Income,12,0,0,0,0,0,0
570285ER2,1,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570285ER2,2,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570285ER2,3,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1-$1000,1,0,0,1,307683,530060,0
570288AR1,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$5000-$5999,8,0,0,1,534793,516082,0
570288AR1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$6000-$6999,9,0,0,1,308274,530101,0
570288AR1,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570288AR1,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570288BR1,1,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
570288BR1,2,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,270021,538140,0
570288CR1,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,288286,530040,0
570288CR1,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,119963,538260,0
570288CR1,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,0
570288DR2,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,619099,504090,0
570288DR2,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,596302,508090,0
570288DR2,3,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,1,0,0,0,508090
570288DR2,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,552080
570288DR2,5,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,503030
570288EO,1,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570288EO,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570288EO,3,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,486119,549470,0
570288EO,4,Full time student,4,20-24 yrs old,4,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,0
570289AR3,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,238872,531030,0
570289AR3,2,Self-employed,3,35-39 yrs old,7,not a full time student,11,Male,0,$8000 and above,11,1,1,1,570289,503012,0
570289AR3,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,503012
570289AR3,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,503042
570289AR3,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570289BR2,1,Full time student,4,20-24 yrs old,4,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,508090
570289BR2,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,239732,531020,0
570289BR2,3,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,409179,515090,0
570289CR2,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,419973,515130,0
570289CR2,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,486764,549420,0
570289CR2,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570289CR2,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570289DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,619115,517230,0
570289DO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570289DO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,503012
570289EO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$2000-$2499,4,0,1,0,0,0,0
570289EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,159942,506240,0
570289EO,3,Unemployed,7,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570289EO,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570289EO,5,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,569624,501090,0
570290AO,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,1,0,1,570290,503012,0
570290AO,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570290AO,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,39596,514172,0
570290BR1,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570290BR1,2,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570290BR1,3,Retired,6,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570290CR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,339914,519170,0
570290CR1,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$7000-$7999,10,1,1,1,570290,503012,0
570290CR1,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,552080
570290CR1,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570290CR1,5,Domestic worker,10,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570290DO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,388574,515020,0
570290DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,238872,531030,0
570290DO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570290DO,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570290ER2,1,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570290ER2,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,409179,515090,0
570290ER2,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,503050
570290ER2,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,503050
570292AR2,1,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,552070
570292AR2,2, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570292AR2,3,Employed Part-time,2,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570292AR2,4,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2500-$2999,5,0,0,0,0,0,0
570292BO,1,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,0,0,0,0,0
570292BO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570292BO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,0
570292BO,4,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,109840,506230,0
570292BO,5,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,415979,502052,0
570292CR2,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$6000-$6999,9,0,1,0,0,0,0
570292CR2,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,119967,538260,0
570292CR2,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570292CR2,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570292CR2,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570292DO,1,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
570292DO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,408616,515152,0
570292DO,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,247919,550032,0
570292DO,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,0
570292ER3,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,68808,514040,0
570292ER3,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$7000-$7999,10,0,1,1,68804,514030,0
570292ER3,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,552121
570292ER3,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570292ER3,5,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
570292ER3,6,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570292ER3,7,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,503091
570292ER3,8,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570293AR3,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,68809,514040,0
570293AR3,2, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570293AR3,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,609928,517040,0
570293AR3,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
570293BR2,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,388310,515060,0
570293BR2,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$7000-$7999,10,0,1,1,599489,508090,0
570293CR3,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,238872,531030,0
570293CR3,2,Unemployed,7,80-84 yrs old,16,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570293CR3,3,Homemaker,5,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570293ER1,1,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570293ER1,2,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
570293ER1,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
570293ER1,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,0
570293ER1,5,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,59108,532040,0
570303AO,1,Employed Part-time,2,60-64 yrs old,12,not a full time student,11,Male,0,$1-$1000,1,0,0,1,575741,503020,0
570303AO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570303BO,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570303BO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,575701,503110,0
570303BO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,579700,503140,0
570303CO,1,Employed Part-time,2,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,0,1,68809,514040,0
570303CO,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570303CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
570303CO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,0
570303CO,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
570303CO,6,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,0
570303DO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,575712,503120,0
570303DO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,670445,507051,0
570303DO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570303DO,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,0
570303EO,1,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570303EO,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570303EO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
570304AO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,758843,556130,0
570304AO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570304AO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570304AO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570304AO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
570304BO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,519937,533022,0
570304BO,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,570310,503020,0
570304BO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,599489,508090,0
570304CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,89053,506050,0
570304CO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,88539,514060,0
570304DO,1,Full time student,4,20-24 yrs old,4,Private school,8,Female,1,No Income,12,0,0,0,0,0,0
570304DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,238863,531040,0
570304EO,1,Retired,6,80-84 yrs old,16,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570308AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,238843,531020,0
570308AO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,238883,531070,0
570308BO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,529509,549112,0
570308BO,2,Unemployed,7,40-44 yrs old,8,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
570308BO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,576385,503070,0
570308CO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,416090,502052,0
570308CO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
570308CO,3,Full time student,4,20-24 yrs old,4,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,0
570308CO,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,0
570308CO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,544020
570308EO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
570309AR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,118502,538260,0
570309AR1,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,570310,503020,0
570309AR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,307987,530120,0
570309AR1,4,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,0
570309BR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,98585,506042,0
570309BR1,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570309BR1,3,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,1,0,0,0,0
570309BR1,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,0
570309CO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,609601,517062,0
570309CO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570309CO,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,579837,503041,0
570309DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,539477,516120,0
570309DO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,238863,531040,0
570309DO,3,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
570309DO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,0
